data,distrito,concelho,confirmados,populacao,densidade_populacional
2020-11-20,AÇORES,LAJES DAS FLORES,0,1463,20.89
2020-11-20,AÇORES,LAJES DO PICO,0,4490,28.91
2020-11-20,VISEU,LAMEGO,9,24895,150.5
2020-11-20,LEIRIA,LEIRIA,28,125267,221.68
2020-11-20,LISBOA,LISBOA,227,509515,5092.6
2020-11-20,FARO,LOULÉ,12,68697,89.96
2020-11-20,LISBOA,LOURES,89,213687,1277.73
2020-11-20,LISBOA,LOURINHÃ,3,25855,175.68
2020-11-20,COIMBRA,LOUSÃ,6,17158,123.97
2020-11-20,PORTO,LOUSADA,93,46755,486.63
2020-11-20,SANTARÉM,MAÇÃO,1,6267,15.67
2020-11-20,BRAGANÇA,MACEDO DE CAVALEIROS,7,14516,20.76
2020-11-20,MADEIRA,MACHICO,1,19981,292.76
2020-11-20,AÇORES,MADALENA,0,5895,40.07
2020-11-20,LISBOA,MAFRA,28,84816,290.81
2020-11-20,PORTO,MAIA,97,138971,1675.56
2020-11-20,VISEU,MANGUALDE,7,18510,84.42
2020-11-20,GUARDA,MANTEIGAS,4,3007,24.65
2020-11-20,PORTO,MARCO DE CANAVESES,55,51496,255.07
2020-11-20,LEIRIA,MARINHA GRANDE,7,38508,205.65
2020-11-20,PORTALEGRE,MARVÃO,0,3005,19.4
2020-11-20,PORTO,MATOSINHOS,133,175357,2809.31
2020-11-20,AVEIRO,MEALHADA,10,19914,179.96
2020-11-20,GUARDA,MÊDA,2,4587,16.04
2020-11-20,VIANA DO CASTELO,MELGAÇO,2,8093,33.97
2020-11-20,BEJA,MÉRTOLA,0,6142,4.75
2020-11-20,VILA REAL,MESÃO FRIO,1,3964,148.74
2020-11-20,COIMBRA,MIRA,4,11832,95.4
2020-11-20,COIMBRA,MIRANDA DO CORVO,9,12708,100.55
2020-11-20,BRAGANÇA,MIRANDA DO DOURO,2,6830,14.02
2020-11-20,BRAGANÇA,MIRANDELA,8,21754,33.01
2020-11-20,BRAGANÇA,MOGADOURO,4,8392,11.03
2020-11-20,VISEU,MOIMENTA DA BEIRA,1,9736,44.26
2020-11-20,SETÚBAL,MOITA,16,64407,1165.53
2020-11-20,VIANA DO CASTELO,MONÇÃO,4,17869,84.56
2020-11-20,FARO,MONCHIQUE,1,5077,12.84
2020-11-20,VILA REAL,MONDIM DE BASTO,3,6946,40.36
2020-11-20,PORTALEGRE,MONFORTE,1,2975,7.08
2020-11-20,VILA REAL,MONTALEGRE,3,8997,11.17
2020-11-20,ÉVORA,MONTEMOR-O-NOVO,3,15647,12.69
2020-11-20,COIMBRA,MONTEMOR-O-VELHO,6,25224,110.17
2020-11-20,SETÚBAL,MONTIJO,14,57614,165.26
2020-11-20,ÉVORA,MORA,2,4138,9.32
2020-11-20,VISEU,MORTÁGUA,2,8803,35.05
2020-11-20,BEJA,MOURA,1,13718,14.31
2020-11-20,ÉVORA,MOURÃO,0,2450,8.79
2020-11-20,VILA REAL,MURÇA,3,5463,28.85
2020-11-20,AVEIRO,MURTOSA,5,10279,140.63
2020-11-20,LEIRIA,NAZARÉ,5,14165,171.84
2020-11-20,VISEU,NELAS,3,12974,103.21
2020-11-20,PORTALEGRE,NISA,3,6061,10.53
2020-11-20,AÇORES,NORDESTE,0,4862,47.92
2020-11-20,LEIRIA,ÓBIDOS,2,11850,83.72
2020-11-20,BEJA,ODEMIRA,3,24717,14.37
2020-11-20,LISBOA,ODIVELAS,65,161774,6095.48
2020-11-20,LISBOA,OEIRAS,52,177408,3866.78
2020-11-20,CASTELO BRANCO,OLEIROS,2,5003,10.62
2020-11-20,FARO,OLHÃO,6,44405,339.33
2020-11-20,AVEIRO,OLIVEIRA DE AZEMÉIS,70,66011,409.75
2020-11-20,VISEU,OLIVEIRA DE FRADES,4,9936,68.36
2020-11-20,AVEIRO,OLIVEIRA DO BAIRRO,11,24277,278.02
2020-11-20,COIMBRA,OLIVEIRA DO HOSPITAL,2,19253,82.1
2020-11-20,SANTARÉM,OURÉM,18,44044,105.7
2020-11-20,BEJA,OURIQUE,0,4607,6.95
2020-11-20,AVEIRO,OVAR,39,54260,367.37
2020-11-20,PORTO,PAÇOS DE FERREIRA,103,56728,799.1
2020-11-20,SETÚBAL,PALMELA,16,64269,138.18
2020-11-20,COIMBRA,PAMPILHOSA DA SERRA,2,4037,10.18
2020-11-20,PORTO,PAREDES,105,86067,549.04
2020-11-20,VIANA DO CASTELO,PAREDES DE COURA,2,8535,61.76
2020-11-20,LEIRIA,PEDRÓGÃO GRANDE,0,3410,26.49
2020-11-20,COIMBRA,PENACOVA,5,13694,63.18
2020-11-20,PORTO,PENAFIEL,105,69772,328.74
2020-11-20,VISEU,PENALVA DO CASTELO,2,7115,52.96
2020-11-20,CASTELO BRANCO,PENAMACOR,2,4755,8.44
2020-11-20,VISEU,PENEDONO,0,2591,19.38
2020-11-20,COIMBRA,PENELA,2,5397,40.04
2020-11-20,LEIRIA,PENICHE,8,26501,341.73
2020-11-20,VILA REAL,PESO DA RÉGUA,4,15773,166.28
2020-11-20,GUARDA,PINHEL,1,8511,17.57
2020-11-20,LEIRIA,POMBAL,21,51461,82.21
2020-11-20,AÇORES,PONTA DELGADA,9,67935,291.58
2020-11-20,MADEIRA,PONTA DO SOL,0,8593,185.92
2020-11-20,VIANA DO CASTELO,PONTE DA BARCA,2,11180,61.39
2020-11-20,VIANA DO CASTELO,PONTE DE LIMA,26,41315,129.01
2020-11-20,PORTALEGRE,PONTE DE SOR,3,14994,17.86
2020-11-20,PORTALEGRE,PORTALEGRE,21,22172,49.59
2020-11-20,ÉVORA,PORTEL,0,5828,9.7
2020-11-20,FARO,PORTIMÃO,15,55483,304.75
2020-11-20,PORTO,PORTO,169,216606,5229.5
2020-11-20,LEIRIA,PORTO DE MÓS,5,23275,88.89
2020-11-20,MADEIRA,PORTO MONIZ,0,2342,28.24
2020-11-20,MADEIRA,PORTO SANTO,0,5202,120.95
2020-11-20,BRAGA,PÓVOA DE LANHOSO,20,21499,159.67
2020-11-20,PORTO,PÓVOA DE VARZIM,73,62784,763.7
2020-11-20,AÇORES,POVOAÇÃO,0,5927,55.7
2020-11-20,AÇORES,VILA DA PRAIA DA VITÓRIA,2,21317,132.18
2020-11-20,CASTELO BRANCO,PROENÇA-A-NOVA,3,7298,18.46
2020-11-20,ÉVORA,REDONDO,2,6353,17.19
2020-11-20,ÉVORA,REGUENGOS DE MONSARAZ,4,10015,21.58
2020-11-20,VISEU,RESENDE,4,10137,82.18
2020-11-20,MADEIRA,RIBEIRA BRAVA,0,12435,189.99
2020-11-20,VILA REAL,RIBEIRA DE PENA,2,6016,27.66
2020-11-20,AÇORES,RIBEIRA GRANDE,4,32811,182.13
2020-11-20,SANTARÉM,RIO MAIOR,5,20379,74.71
2020-11-20,VILA REAL,SABROSA,2,5918,37.71
2020-11-20,GUARDA,SABUGAL,5,10585,12.87
2020-11-20,SANTARÉM,SALVATERRA DE MAGOS,6,21295,87.3
2020-11-20,VISEU,SANTA COMBA DÃO,1,10452,93.36
2020-11-20,MADEIRA,SANTA CRUZ,5,45281,555.6
2020-11-20,AÇORES,SANTA CRUZ DA GRACIOSA,0,4208,69.37
2020-11-20,AÇORES,SANTA CRUZ DAS FLORES,0,2165,30.53
2020-11-20,AVEIRO,SANTA MARIA DA FEIRA,146,138636,642.19
2020-11-20,VILA REAL,SANTA MARTA DE PENAGUIÃO,4,6599,95.25
2020-11-20,MADEIRA,SANTANA,0,6711,70.29
2020-11-20,SANTARÉM,SANTARÉM,19,57421,103.92
2020-11-20,SETÚBAL,SANTIAGO DO CACÉM,2,28791,27.17
2020-11-20,PORTO,SANTO TIRSO,94,68055,498.35
2020-11-20,FARO,SÃO BRÁS DE ALPORTEL,1,10416,67.91
2020-11-20,AVEIRO,SÃO JOÃO DA MADEIRA,24,21958,2765.49
2020-11-20,VISEU,SÃO JOÃO DA PESQUEIRA,2,7125,26.77
2020-11-20,VISEU,SÃO PEDRO DO SUL,6,15403,44.14
2020-11-20,AÇORES,SÃO ROQUE DO PICO,0,3266,22.94
2020-11-20,MADEIRA,SÃO VICENTE,0,5143,65.23
2020-11-20,SANTARÉM,SARDOAL,1,3741,40.6
2020-11-20,VISEU,SÁTÃO,6,11580,57.34
2020-11-20,GUARDA,SEIA,10,22234,51.03
2020-11-20,SETÚBAL,SEIXAL,63,167752,1757.49
2020-11-20,VISEU,SERNANCELHE,0,5396,23.6
2020-11-20,BEJA,SERPA,3,14304,12.94
2020-11-20,CASTELO BRANCO,SERTÃ,1,14577,32.63
2020-11-20,SETÚBAL,SESIMBRA,13,51858,264.96
2020-11-20,SETÚBAL,SETÚBAL,43,115126,499.83
2020-11-20,AVEIRO,SEVER DO VOUGA,5,11331,87.24
2020-11-20,FARO,SILVES,5,36226,53.27
2020-11-20,SETÚBAL,SINES,5,13715,67.46
2020-11-20,LISBOA,SINTRA,140,391402,1226.08
2020-11-20,LISBOA,SOBRAL DE MONTE AGRAÇO,3,10651,204.43
2020-11-20,COIMBRA,SOURE,3,17120,64.59
2020-11-20,PORTALEGRE,SOUSEL,1,4412,15.8
2020-11-20,COIMBRA,TÁBUA,2,11368,56.9
2020-11-20,VISEU,TABUAÇO,1,6033,45.07
2020-11-20,VISEU,TAROUCA,3,7804,77.98
2020-11-20,FARO,TAVIRA,4,24530,40.41
2020-11-20,BRAGA,TERRAS DE BOURO,1,6361,22.93
2020-11-20,SANTARÉM,TOMAR,10,36748,104.64
2020-11-20,VISEU,TONDELA,5,26357,71.0
2020-11-20,BRAGANÇA,TORRE DE MONCORVO,4,7695,14.48
2020-11-20,SANTARÉM,TORRES NOVAS,10,34933,129.38
2020-11-20,LISBOA,TORRES VEDRAS,18,78530,192.88
2020-11-20,GUARDA,TRANCOSO,3,8875,24.55
2020-11-20,PORTO,TROFA,48,38418,533.44
2020-11-20,AVEIRO,VAGOS,9,22740,137.89
2020-11-20,AVEIRO,VALE DE CAMBRA,19,21327,144.76
2020-11-20,VIANA DO CASTELO,VALENÇA,12,13290,113.46
2020-11-20,PORTO,VALONGO,88,97444,1297.18
2020-11-20,VILA REAL,VALPAÇOS,7,14818,27.0
2020-11-20,AÇORES,VELAS,0,5093,43.39
2020-11-20,ÉVORA,VENDAS NOVAS,1,11255,50.61
2020-11-20,ÉVORA,VIANA DO ALENTEJO,1,5145,13.07
2020-11-20,VIANA DO CASTELO,VIANA DO CASTELO,23,84417,264.61
2020-11-20,BEJA,VIDIGUEIRA,0,5510,17.4
2020-11-20,BRAGA,VIEIRA DO MINHO,10,11842,54.71
2020-11-20,CASTELO BRANCO,VILA DE REI,0,3323,17.35
2020-11-20,FARO,VILA DO BISPO,1,5154,28.78
2020-11-20,PORTO,VILA DO CONDE,92,79899,536.13
2020-11-20,AÇORES,VILA DO PORTO,0,5616,57.96
2020-11-20,BRAGANÇA,VILA FLOR,1,6044,22.74
2020-11-20,LISBOA,VILA FRANCA DE XIRA,60,141957,446.14
2020-11-20,AÇORES,VILA FRANCA DO CAMPO,0,11051,141.73
2020-11-20,SANTARÉM,VILA NOVA DA BARQUINHA,2,7461,150.64
2020-11-20,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,3,8910,82.14
2020-11-20,BRAGA,VILA NOVA DE FAMALICÃO,175,131676,653.19
2020-11-20,GUARDA,VILA NOVA DE FOZ CÔA,3,6503,16.33
2020-11-20,PORTO,VILA NOVA DE GAIA,232,300472,1783.64
2020-11-20,VISEU,VILA NOVA DE PAIVA,2,4687,26.7
2020-11-20,COIMBRA,VILA NOVA DE POIARES,2,6939,82.17
2020-11-20,VILA REAL,VILA POUCA DE AGUIAR,6,11961,27.37
2020-11-20,VILA REAL,VILA REAL,24,49962,131.9
2020-11-20,FARO,VILA REAL DE SANTO ANTÓNIO,2,18749,306.11
2020-11-20,CASTELO BRANCO,VILA VELHA DE RÓDÃO,0,3144,9.53
2020-11-20,BRAGA,VILA VERDE,29,46911,205.15
2020-11-20,ÉVORA,VILA VIÇOSA,1,7656,39.29
2020-11-20,BRAGANÇA,VIMIOSO,1,4023,8.35
2020-11-20,BRAGANÇA,VINHAIS,2,7746,11.15
2020-11-20,VISEU,VISEU,30,97249,191.77
2020-11-20,BRAGA,VIZELA,43,23897,967.49
2020-11-20,VISEU,VOUZELA,1,9619,49.66
2020-11-26,SANTARÉM,ABRANTES,10,35130,49.15
2020-11-26,AVEIRO,ÁGUEDA,23,46075,137.43
2020-11-26,GUARDA,AGUIAR DA BEIRA,1,4652,22.5
2020-11-26,ÉVORA,ALANDROAL,2,4992,9.2
2020-11-26,AVEIRO,ALBERGARIA-A-VELHA,12,24144,152.02
2020-11-26,FARO,ALBUFEIRA,8,41528,295.24
2020-11-26,SETÚBAL,ALCÁCER DO SAL,2,11659,7.77
2020-11-26,SANTARÉM,ALCANENA,10,12809,100.6
2020-11-26,LEIRIA,ALCOBAÇA,15,53555,131.22
2020-11-26,SETÚBAL,ALCOCHETE,5,19787,154.15
2020-11-26,FARO,ALCOUTIM,0,2159,3.75
2020-11-26,LISBOA,ALENQUER,13,44052,144.8
2020-11-26,BRAGANÇA,ALFÂNDEGA DA FÉ,3,4550,14.13
2020-11-26,VILA REAL,ALIJÓ,5,10625,35.7
2020-11-26,FARO,ALJEZUR,0,5594,17.29
2020-11-26,BEJA,ALJUSTREL,1,8247,17.99
2020-11-26,SETÚBAL,ALMADA,82,169039,2414.5
2020-11-26,GUARDA,ALMEIDA,1,5830,11.26
2020-11-26,SANTARÉM,ALMEIRIM,5,22546,101.5
2020-11-26,BEJA,ALMODÔVAR,0,6725,8.65
2020-11-26,SANTARÉM,ALPIARÇA,1,7059,74.02
2020-11-26,PORTALEGRE,ALTER DO CHÃO,0,3165,8.74
2020-11-26,LEIRIA,ALVAIÁZERE,1,6597,41.11
2020-11-26,BEJA,ALVITO,0,2477,9.35
2020-11-26,LISBOA,AMADORA,70,184106,7742.05
2020-11-26,PORTO,AMARANTE,44,53193,176.53
2020-11-26,BRAGA,AMARES,16,18129,221.22
2020-11-26,AVEIRO,ANADIA,13,27258,125.83
2020-11-26,AÇORES,ANGRA DO HEROÍSMO,3,33807,141.45
2020-11-26,LEIRIA,ANSIÃO,4,12039,68.37
2020-11-26,VIANA DO CASTELO,ARCOS DE VALDEVEZ,8,20926,46.75
2020-11-26,COIMBRA,ARGANIL,5,11014,33.09
2020-11-26,VISEU,ARMAMAR,6,5769,49.21
2020-11-26,AVEIRO,AROUCA,14,20720,62.96
2020-11-26,ÉVORA,ARRAIOLOS,1,6928,10.13
2020-11-26,PORTALEGRE,ARRONCHES,1,2820,8.96
2020-11-26,LISBOA,ARRUDA DOS VINHOS,3,15412,197.69
2020-11-26,AVEIRO,AVEIRO,34,78734,398.49
2020-11-26,PORTALEGRE,AVIS,1,4247,7.01
2020-11-26,LISBOA,AZAMBUJA,12,22716,86.48
2020-11-26,PORTO,BAIÃO,11,18748,107.42
2020-11-26,BRAGA,BARCELOS,134,116187,306.64
2020-11-26,BEJA,BARRANCOS,0,1634,9.7
2020-11-26,SETÚBAL,BARREIRO,25,75147,2065.05
2020-11-26,LEIRIA,BATALHA,3,15963,154.35
2020-11-26,BEJA,BEJA,4,33579,29.29
2020-11-26,CASTELO BRANCO,BELMONTE,7,6398,53.87
2020-11-26,SANTARÉM,BENAVENTE,6,30602,58.69
2020-11-26,LEIRIA,BOMBARRAL,2,12558,137.56
2020-11-26,ÉVORA,BORBA,0,6736,46.39
2020-11-26,VILA REAL,BOTICAS,2,4998,15.52
2020-11-26,BRAGA,BRAGA,177,182679,996.07
2020-11-26,BRAGANÇA,BRAGANÇA,19,33607,28.64
2020-11-26,BRAGA,CABECEIRAS DE BASTO,13,15628,64.63
2020-11-26,LISBOA,CADAVAL,3,13673,78.18
2020-11-26,LEIRIA,CALDAS DA RAINHA,9,51912,203.03
2020-11-26,MADEIRA,CALHETA,0,10867,97.46
2020-11-26,AÇORES,CALHETA (AÇORES),0,3184,25.22
2020-11-26,MADEIRA,CÂMARA DE LOBOS,3,33675,645.49
2020-11-26,VIANA DO CASTELO,CAMINHA,9,15877,116.3
2020-11-26,PORTALEGRE,CAMPO MAIOR,1,7874,31.85
2020-11-26,COIMBRA,CANTANHEDE,14,35011,89.57
2020-11-26,BRAGANÇA,CARRAZEDA DE ANSIÃES,1,5666,20.29
2020-11-26,VISEU,CARREGAL DO SAL,2,9271,79.31
2020-11-26,SANTARÉM,CARTAXO,12,23843,150.74
2020-11-26,LISBOA,CASCAIS,78,213608,2193.1
2020-11-26,LEIRIA,CASTANHEIRA DE PÊRA,0,2614,39.15
2020-11-26,CASTELO BRANCO,CASTELO BRANCO,18,51987,36.15
2020-11-26,AVEIRO,CASTELO DE PAIVA,13,15454,134.37
2020-11-26,PORTALEGRE,CASTELO DE VIDE,1,2919,11.02
2020-11-26,VISEU,CASTRO DAIRE,4,13823,36.47
2020-11-26,FARO,CASTRO MARIM,0,6237,20.73
2020-11-26,BEJA,CASTRO VERDE,1,6949,12.2
2020-11-26,GUARDA,CELORICO DA BEIRA,6,6928,28.02
2020-11-26,BRAGA,CELORICO DE BASTO,12,19040,105.15
2020-11-26,SANTARÉM,CHAMUSCA,4,9197,12.33
2020-11-26,VILA REAL,CHAVES,33,39343,66.54
2020-11-26,VISEU,CINFÃES,15,18244,76.24
2020-11-26,COIMBRA,COIMBRA,49,134166,420.06
2020-11-26,COIMBRA,CONDEIXA-A-NOVA,6,17733,127.88
2020-11-26,SANTARÉM,CONSTÂNCIA,1,4030,50.14
2020-11-26,SANTARÉM,CORUCHE,6,17471,15.66
2020-11-26,AÇORES,CORVO,0,464,27.12
2020-11-26,CASTELO BRANCO,COVILHÃ,25,46787,84.21
2020-11-26,PORTALEGRE,CRATO,3,3129,7.86
2020-11-26,BEJA,CUBA,2,4595,26.7
2020-11-26,PORTALEGRE,ELVAS,4,20528,32.52
2020-11-26,SANTARÉM,ENTRONCAMENTO,5,21558,1570.14
2020-11-26,AVEIRO,ESPINHO,31,29516,1401.52
2020-11-26,BRAGA,ESPOSENDE,24,34177,358.21
2020-11-26,AVEIRO,ESTARREJA,12,26006,240.42
2020-11-26,ÉVORA,ESTREMOZ,2,12728,24.77
2020-11-26,ÉVORA,ÉVORA,20,52428,40.11
2020-11-26,BRAGA,FAFE,74,48060,219.37
2020-11-26,FARO,FARO,13,61015,301.2
2020-11-26,PORTO,FELGUEIRAS,78,56422,487.49
2020-11-26,BEJA,FERREIRA DO ALENTEJO,1,7845,12.1
2020-11-26,SANTARÉM,FERREIRA DO ZÊZERE,1,7959,41.81
2020-11-26,COIMBRA,FIGUEIRA DA FOZ,33,58747,154.98
2020-11-26,GUARDA,FIGUEIRA DE CASTELO RODRIGO,3,5584,10.98
2020-11-26,LEIRIA,FIGUEIRÓ DOS VINHOS,1,5568,32.1
2020-11-26,GUARDA,FORNOS DE ALGODRES,1,4528,34.45
2020-11-26,BRAGANÇA,FREIXO DE ESPADA À CINTA,7,3298,13.51
2020-11-26,PORTALEGRE,FRONTEIRA,0,2974,11.96
2020-11-26,MADEIRA,FUNCHAL,7,104024,1365.86
2020-11-26,CASTELO BRANCO,FUNDÃO,12,26495,37.84
2020-11-26,PORTALEGRE,GAVIÃO,3,3263,11.08
2020-11-26,COIMBRA,GÓIS,0,3805,14.45
2020-11-26,SANTARÉM,GOLEGÃ,1,5339,63.32
2020-11-26,PORTO,GONDOMAR,142,165985,1258.22
2020-11-26,GUARDA,GOUVEIA,3,12387,41.21
2020-11-26,SETÚBAL,GRÂNDOLA,4,14639,17.72
2020-11-26,GUARDA,GUARDA,18,38969,54.72
2020-11-26,BRAGA,GUIMARÃES,249,152309,631.99
2020-11-26,AÇORES,HORTA,0,14521,83.91
2020-11-26,CASTELO BRANCO,IDANHA-A-NOVA,1,8043,5.68
2020-11-26,AVEIRO,ÍLHAVO,18,38699,526.66
2020-11-26,FARO,LAGOA (FARO),7,22762,257.93
2020-11-26,AÇORES,LAGOA,2,14721,322.9
2020-11-26,FARO,LAGOS,6,30374,142.61
2020-11-26,AÇORES,LAJES DAS FLORES,0,1463,20.89
2020-11-26,AÇORES,LAJES DO PICO,0,4490,28.91
2020-11-26,VISEU,LAMEGO,12,24895,150.5
2020-11-26,LEIRIA,LEIRIA,33,125267,221.68
2020-11-26,LISBOA,LISBOA,234,509515,5092.6
2020-11-26,FARO,LOULÉ,13,68697,89.96
2020-11-26,LISBOA,LOURES,95,213687,1277.73
2020-11-26,LISBOA,LOURINHÃ,3,25855,175.68
2020-11-26,COIMBRA,LOUSÃ,6,17158,123.97
2020-11-26,PORTO,LOUSADA,81,46755,486.63
2020-11-26,SANTARÉM,MAÇÃO,1,6267,15.67
2020-11-26,BRAGANÇA,MACEDO DE CAVALEIROS,9,14516,20.76
2020-11-26,MADEIRA,MACHICO,1,19981,292.76
2020-11-26,AÇORES,MADALENA,0,5895,40.07
2020-11-26,LISBOA,MAFRA,28,84816,290.81
2020-11-26,PORTO,MAIA,101,138971,1675.56
2020-11-26,VISEU,MANGUALDE,6,18510,84.42
2020-11-26,GUARDA,MANTEIGAS,3,3007,24.65
2020-11-26,PORTO,MARCO DE CANAVESES,51,51496,255.07
2020-11-26,LEIRIA,MARINHA GRANDE,9,38508,205.65
2020-11-26,PORTALEGRE,MARVÃO,2,3005,19.4
2020-11-26,PORTO,MATOSINHOS,119,175357,2809.31
2020-11-26,AVEIRO,MEALHADA,8,19914,179.96
2020-11-26,GUARDA,MÊDA,1,4587,16.04
2020-11-26,VIANA DO CASTELO,MELGAÇO,2,8093,33.97
2020-11-26,BEJA,MÉRTOLA,0,6142,4.75
2020-11-26,VILA REAL,MESÃO FRIO,1,3964,148.74
2020-11-26,COIMBRA,MIRA,4,11832,95.4
2020-11-26,COIMBRA,MIRANDA DO CORVO,12,12708,100.55
2020-11-26,BRAGANÇA,MIRANDA DO DOURO,3,6830,14.02
2020-11-26,BRAGANÇA,MIRANDELA,8,21754,33.01
2020-11-26,BRAGANÇA,MOGADOURO,3,8392,11.03
2020-11-26,VISEU,MOIMENTA DA BEIRA,1,9736,44.26
2020-11-26,SETÚBAL,MOITA,19,64407,1165.53
2020-11-26,VIANA DO CASTELO,MONÇÃO,6,17869,84.56
2020-11-26,FARO,MONCHIQUE,1,5077,12.84
2020-11-26,VILA REAL,MONDIM DE BASTO,8,6946,40.36
2020-11-26,PORTALEGRE,MONFORTE,1,2975,7.08
2020-11-26,VILA REAL,MONTALEGRE,4,8997,11.17
2020-11-26,ÉVORA,MONTEMOR-O-NOVO,4,15647,12.69
2020-11-26,COIMBRA,MONTEMOR-O-VELHO,8,25224,110.17
2020-11-26,SETÚBAL,MONTIJO,16,57614,165.26
2020-11-26,ÉVORA,MORA,2,4138,9.32
2020-11-26,VISEU,MORTÁGUA,2,8803,35.05
2020-11-26,BEJA,MOURA,0,13718,14.31
2020-11-26,ÉVORA,MOURÃO,1,2450,8.79
2020-11-26,VILA REAL,MURÇA,3,5463,28.85
2020-11-26,AVEIRO,MURTOSA,7,10279,140.63
2020-11-26,LEIRIA,NAZARÉ,5,14165,171.84
2020-11-26,VISEU,NELAS,2,12974,103.21
2020-11-26,PORTALEGRE,NISA,3,6061,10.53
2020-11-26,AÇORES,NORDESTE,0,4862,47.92
2020-11-26,LEIRIA,ÓBIDOS,2,11850,83.72
2020-11-26,BEJA,ODEMIRA,7,24717,14.37
2020-11-26,LISBOA,ODIVELAS,62,161774,6095.48
2020-11-26,LISBOA,OEIRAS,51,177408,3866.78
2020-11-26,CASTELO BRANCO,OLEIROS,2,5003,10.62
2020-11-26,FARO,OLHÃO,6,44405,339.33
2020-11-26,AVEIRO,OLIVEIRA DE AZEMÉIS,62,66011,409.75
2020-11-26,VISEU,OLIVEIRA DE FRADES,3,9936,68.36
2020-11-26,AVEIRO,OLIVEIRA DO BAIRRO,12,24277,278.02
2020-11-26,COIMBRA,OLIVEIRA DO HOSPITAL,2,19253,82.1
2020-11-26,SANTARÉM,OURÉM,17,44044,105.7
2020-11-26,BEJA,OURIQUE,0,4607,6.95
2020-11-26,AVEIRO,OVAR,39,54260,367.37
2020-11-26,PORTO,PAÇOS DE FERREIRA,80,56728,799.1
2020-11-26,SETÚBAL,PALMELA,16,64269,138.18
2020-11-26,COIMBRA,PAMPILHOSA DA SERRA,2,4037,10.18
2020-11-26,PORTO,PAREDES,95,86067,549.04
2020-11-26,VIANA DO CASTELO,PAREDES DE COURA,2,8535,61.76
2020-11-26,LEIRIA,PEDRÓGÃO GRANDE,0,3410,26.49
2020-11-26,COIMBRA,PENACOVA,5,13694,63.18
2020-11-26,PORTO,PENAFIEL,93,69772,328.74
2020-11-26,VISEU,PENALVA DO CASTELO,2,7115,52.96
2020-11-26,CASTELO BRANCO,PENAMACOR,1,4755,8.44
2020-11-26,VISEU,PENEDONO,1,2591,19.38
2020-11-26,COIMBRA,PENELA,2,5397,40.04
2020-11-26,LEIRIA,PENICHE,9,26501,341.73
2020-11-26,VILA REAL,PESO DA RÉGUA,3,15773,166.28
2020-11-26,GUARDA,PINHEL,1,8511,17.57
2020-11-26,LEIRIA,POMBAL,22,51461,82.21
2020-11-26,AÇORES,PONTA DELGADA,11,67935,291.58
2020-11-26,MADEIRA,PONTA DO SOL,0,8593,185.92
2020-11-26,VIANA DO CASTELO,PONTE DA BARCA,4,11180,61.39
2020-11-26,VIANA DO CASTELO,PONTE DE LIMA,24,41315,129.01
2020-11-26,PORTALEGRE,PONTE DE SOR,2,14994,17.86
2020-11-26,PORTALEGRE,PORTALEGRE,24,22172,49.59
2020-11-26,ÉVORA,PORTEL,0,5828,9.7
2020-11-26,FARO,PORTIMÃO,17,55483,304.75
2020-11-26,PORTO,PORTO,158,216606,5229.5
2020-11-26,LEIRIA,PORTO DE MÓS,5,23275,88.89
2020-11-26,MADEIRA,PORTO MONIZ,0,2342,28.24
2020-11-26,MADEIRA,PORTO SANTO,0,5202,120.95
2020-11-26,BRAGA,PÓVOA DE LANHOSO,29,21499,159.67
2020-11-26,PORTO,PÓVOA DE VARZIM,88,62784,763.7
2020-11-26,AÇORES,POVOAÇÃO,1,5927,55.7
2020-11-26,AÇORES,VILA DA PRAIA DA VITÓRIA,3,21317,132.18
2020-11-26,CASTELO BRANCO,PROENÇA-A-NOVA,2,7298,18.46
2020-11-26,ÉVORA,REDONDO,1,6353,17.19
2020-11-26,ÉVORA,REGUENGOS DE MONSARAZ,5,10015,21.58
2020-11-26,VISEU,RESENDE,4,10137,82.18
2020-11-26,MADEIRA,RIBEIRA BRAVA,0,12435,189.99
2020-11-26,VILA REAL,RIBEIRA DE PENA,1,6016,27.66
2020-11-26,AÇORES,RIBEIRA GRANDE,3,32811,182.13
2020-11-26,SANTARÉM,RIO MAIOR,6,20379,74.71
2020-11-26,VILA REAL,SABROSA,1,5918,37.71
2020-11-26,GUARDA,SABUGAL,7,10585,12.87
2020-11-26,SANTARÉM,SALVATERRA DE MAGOS,6,21295,87.3
2020-11-26,VISEU,SANTA COMBA DÃO,1,10452,93.36
2020-11-26,MADEIRA,SANTA CRUZ,3,45281,555.6
2020-11-26,AÇORES,SANTA CRUZ DA GRACIOSA,0,4208,69.37
2020-11-26,AÇORES,SANTA CRUZ DAS FLORES,0,2165,30.53
2020-11-26,AVEIRO,SANTA MARIA DA FEIRA,156,138636,642.19
2020-11-26,VILA REAL,SANTA MARTA DE PENAGUIÃO,3,6599,95.25
2020-11-26,MADEIRA,SANTANA,0,6711,70.29
2020-11-26,SANTARÉM,SANTARÉM,21,57421,103.92
2020-11-26,SETÚBAL,SANTIAGO DO CACÉM,3,28791,27.17
2020-11-26,PORTO,SANTO TIRSO,86,68055,498.35
2020-11-26,FARO,SÃO BRÁS DE ALPORTEL,1,10416,67.91
